   2.1525025234782169E-012   17801.421808523966        41.371450862219334        17842.793259386188        11418.769035833695        201545256.90605536     
   4.3050050469564338E-012   20637.390136285590        279.33634312985430        20916.726479415443        13237.908409978696        235000799.48223153     
   6.4575075704346507E-012   19371.301011469353        183.01180497984248        19554.312816449194        12425.772196896280        220604311.29009515     
   8.6100100939128676E-012   17640.118701464446        242.09764382129609        17882.216345285738        11315.300731779855        201997878.90275884     
   1.0762512617391084E-011   20172.125029412444       -5.8420783173478545        20166.282951095098        12939.462878326111        227635690.86721802     
   1.2915015140869301E-011   19017.975501136199        69.463511796264328        19087.439012932464        12199.130615096870        215643514.60077500     
   1.5067517664347518E-011   18232.852102527897        83.492966346174455        18316.345068874070        11695.511137407502        207875599.00760329     
   1.7220020187825735E-011   15743.912141305744        135.05832687178469        15878.970468177527        10098.974025543557        180028367.47169703     
   1.9372522711303952E-011   18871.089382680228        73.943058310709390        18945.032440990937        12104.910126460638        214282052.20736533     
   2.1525025234782169E-011   18111.763948653246        160.71141330716392        18272.475361960409        11617.838821289017        208587380.40220398     
   2.3677527758260386E-011   218.06552950305559       -39.297434004460492        178.76809549859510        139.87870985001032        2534162.0724572814     
   2.5830030281738603E-011   206.36789165414254       -36.931505115763031        169.43638653837951        132.37522915626008        2442173.3297521514     
   2.7982532805216820E-011   241.85129168576037       -38.284729284563973        203.56656240119639        155.13614982458131        2840979.3598525934     
   3.0135035328695037E-011   247.32811658163607       -36.612437710605228        210.71567887103083        158.64927361932018        2934198.6897531017     
   3.2287537852173253E-011   195.04522842906812       -40.160806828846319        154.88442160022180        125.11227692534648        2299469.8787469477     
   3.4440040375651470E-011   239.70519155245907       -37.512101229955462        202.19309032250362        153.75952822583886        2879640.3828895413     
   3.6592542899129687E-011   273.02728074708187       -40.804792389594233        232.22248835748763        175.13407034935909        3193353.6243095906     
   3.8745045422607904E-011   230.12731118969697       -40.631782938823477        189.49552825087349        147.61577157024081        2703710.0751588126     
   4.0897547946086121E-011   216.69058452612214       -40.706058642112687        175.98452588400946        138.99674776307947        2529650.9877044316     
   4.3050050469564338E-011   238.35748745314925       -40.527824838226522        197.82966261492274        152.89503987180771        2772150.5019329214     
   4.5202552993042555E-011   202.09030084487068       -41.308228915942678        160.78207192892799        129.63135723376612        2360621.6845128238     
   4.7355055516520772E-011   196.23716339792276       -41.119414918048285        155.11774847987448        125.87684675923286        2278748.5138167148     
   4.9507558039998989E-011   229.55646581738594       -44.006223481660371        185.55024233572556        147.24960129846662        2744082.7507291199     
   5.1660060563477205E-011   239.37655200084504       -43.673358263418933        195.70319373742609        153.54872151745985        2816951.7334464863     
   5.3812563086955422E-011   221.71616277434669       -43.615972995576037        178.10018977877064        142.22041820385894        2619253.3104377412     
   5.5965065610433639E-011   215.34489590906023       -44.512576555894796        170.83231935316545        138.13355224545947        2539600.1888942895     
   5.8117568133911856E-011   226.89528941988641       -41.826508000256432        185.06878141962994        145.54258266964513        2667488.3173657167     
   6.0270070657390073E-011   211.21017488290906       -49.199662030770547        162.01051285213850        135.48132452269309        2461161.9884419162     
   6.2422573180868283E-011   227.31193437811837       -48.010734055864852        179.30120032225352        145.80984067853728        2691201.1138544534     
   6.4575075704346507E-011   221.80896647447901       -51.158318832531940        170.65064764194707        142.27994738242006        2595605.5703897187     
   6.6727578227824717E-011   220.57475469658536       -49.912593169513251        170.66216152707210        141.48825897771493        2662816.0691095637     
   6.8880080751302941E-011   238.45286410402088       -51.391819955866595        187.06104414815431        152.95621947641621        2827859.1463110321     
   7.1032583274781151E-011   206.04969944744846       -47.471027727911597        158.57867171953689        132.17112392487334        2453602.6756197768     
   7.3185085798259374E-011   198.32193677853502       -51.468592115535607        146.85334466299940        127.21413015048799        2322719.2397837923     
   7.5337588321737585E-011   215.18409484636220       -46.686978451956421        168.49711639440577        138.03040597908731        2550334.6134114098     
   7.7490090845215808E-011   243.89566939135719       -46.613166668398122        197.28250272295909        156.44752130340558        2922221.0430451995     
   7.9642593368694019E-011   209.17528880536852       -47.785186450012482        161.39010235535605        134.17604147375465        2471319.4452004624     
   8.1795095892172242E-011   225.00161712855328       -51.339020041586551        173.66259708696671        144.32788157684044        2637991.0193817029     
   8.3947598415650452E-011   249.88610166191557       -47.616345933580895        202.26975572833467        160.29009990516400        2935277.5796492225     
   8.6100100939128676E-011   212.83757199881438       -45.104372288439571        167.73319971037481        136.52522270093897        2511116.1182978391     
   8.8252603462606886E-011   219.35123070192060       -45.278430075328117        174.07280062659248        140.70342627979034        2565061.8781259861     
   9.0405105986085110E-011   220.58903147359328       -40.469050028228935        180.11998144536432        141.49741685403421        2603471.8499546750     
   9.2557608509563320E-011   210.31583806704009       -41.247621711359024        169.06821635568107        134.90764981004961        2485837.6971534491     
   9.4710111033041543E-011   239.16475836393883       -45.590434947550875        193.57432341638795        153.41286592968132        2798052.4628875265     
   9.6862613556519754E-011   211.42705312587572       -42.445376887171740        168.98167623870398        135.62044164445848        2508053.2876351806     
   9.9015116079997977E-011   245.81587721089707       -42.680377038045791        203.13550017285127        157.67924368086355        2908041.7219517920     
   1.0116761860347619E-010   233.17616119651782       -40.101266774549082        193.07489442196874        149.57146445967714        2818524.1545338314     
   1.0332012112695441E-010   204.01070295782898       -42.344906337615129        161.66579662021383        130.86320424125051        2437339.1111690933     
   1.0547262365043262E-010   234.63721115191655       -33.610648260987048        201.02656289092948        150.50865881246330        2843741.7071050238     
   1.0762512617391084E-010   245.80170042083139       -38.072241521023329        207.72945889980807        157.67014994143244        2869836.9426874248     
   1.0977762869738906E-010   213.03857059025765       -41.058743717581692        171.97982687267594        136.65415377829365        2488426.0957379648     
   1.1193013122086728E-010   216.83402701338827       -42.737280707330704        174.09674630605755        139.08875932539371        2592044.5775931533     
   1.1408263374434549E-010   217.98642365836986       -42.367311845233807        175.61911181313604        139.82796719700389        2560489.7792234626     
   1.1623513626782371E-010   195.46996154503270       -40.367981752655666        155.10197979237705        125.38472310437851        2351730.1543425187     
   1.1838763879130192E-010   221.46455636351337       -44.288801607297437        177.17575475621592        142.05902460709211        2641178.6994891781     
   1.2054014131478015E-010   232.69394995984285       -48.084719076845801        184.60923088299708        149.26214878830541        2762040.7160919020     
   1.2269264383825837E-010   228.92869678788861       -47.423596775420094        181.50510001246852        146.84691719644465        2686621.2750010090     
   1.2484514636173657E-010   203.13771150503936       -42.496627885640883        160.64108361939850        130.30322156813122        2396014.3358961991     
   1.2699764888521479E-010   230.39793612408062       -44.902622071506826        185.49531405257380        147.78936464917030        2691610.1799465488     
   1.2915015140869301E-010   244.81190792515005       -48.437666560699192        196.37424136445085        157.03524493085769        2874549.2503767745     
   1.3130265393217124E-010   237.53487370411440       -41.873802643918069        195.66107106019635        152.36737210981849        2888034.2166726748     
   1.3345515645564943E-010   220.71742399810952       -46.795426414924535        173.92199758318500        141.57977457799291        2634413.3976952364     
   1.3560765897912766E-010   233.25443297994471       -47.226921819964943        186.02751115997975        149.62167210188616        2738108.7202256238     
   1.3776016150260588E-010   221.05556756755507       -50.335509513631671        170.72005805392340        141.79667766371171        2582603.1010271101     
   1.3991266402608410E-010   216.08391351590643       -49.158886806465333        166.92502670944108        138.60759704124936        2523061.3266351041     
   1.4206516654956230E-010   212.68170582454354       -48.344293588769844        164.33741223577371        136.42524193178235        2498420.5646305401     
   1.4421766907304053E-010   217.15480240080689       -48.260189784361579        168.89461261644533        139.29452154487888        2533081.7664355077     
   1.4637017159651875E-010   241.66081045329716       -44.939900975777839        196.72090947751931        155.01396513492261        2884531.4487176305     
   1.4852267411999697E-010   238.53703955602899       -40.023066712941869        198.51397284308712        153.01021404242931        2873234.2822874160     
   1.5067517664347517E-010   240.71687174736294       -44.171212051028988        196.54565969633396        154.40847315888928        2797048.4052992035     
   1.5282767916695339E-010   222.80871692319153       -41.226953933513045        181.58176298967848        142.92123994826741        2682209.4637622377     
   1.5498018169043162E-010   225.79210987303611       -44.128587684873146        181.66352218816297        144.83494523562248        2677315.3148621046     
   1.5713268421390984E-010   209.56998262215407       -40.453957745206871        169.11602487694719        134.42921886498908        2526599.1823081197     
   1.5928518673738804E-010   228.53343339279687       -43.834180009941996        184.69925338285489        146.59337444770136        2662257.6474470673     
   1.6143768926086626E-010   249.26614715728914       -41.520884649292725        207.74526250799644        159.89242845076009        2980825.1333421734     
   1.6359019178434448E-010   194.92210579041856       -40.994296932888716        153.92780885752984        125.03329958359569        2317804.8610747936     
   1.6574269430782271E-010   247.81110451495417       -36.748790817840472        211.06231369711372        158.95908750480504        2906688.7811586768     
   1.6789519683130090E-010   208.80122292210632       -39.200839753861715        169.60038316824460        133.93609592496088        2444290.9400051027     
   1.7004769935477913E-010   231.95203474440143       -35.117051230761490        196.83498351363994        148.78624531382900        2834623.1797717283     
   1.7220020187825735E-010   229.40253285535979       -39.464662557535831        189.93787029782396        147.15086059341030        2686452.6666902341     
   1.7435270440173557E-010   220.90693155701268       -41.344984967253353        179.56194658975934        141.70133470217488        2595895.7385833813     
   1.7650520692521377E-010   183.50867031236214       -40.877260015151627        142.63141029721049        117.71212125126100        2140637.8141657012     
   1.7865770944869200E-010   223.61202113826920       -37.943351882623936        185.66866925564526        143.43652155869989        2608413.5705936518     
   1.8081021197217022E-010   238.99990308889500       -40.210907785119822        198.78899530377515        153.30711907809200        2779636.7761916863     
   1.8296271449564844E-010   271.12666796629782       -36.767102965050761        234.35956500124703        173.91491726126503        3122100.4276121268     
   1.8511521701912664E-010   213.77922417256633       -38.947508635233262        174.83171553733308        137.12924797486488        2513581.2609918648     
   1.8726771954260486E-010   229.00220484070880       -37.797790105199205        191.20441473550960        146.89406913107416        2706833.1847232520     
   1.8942022206608309E-010   237.22126343492400       -38.307813169446646        198.91345026547737        152.16620597434516        2834391.0839773840     
   1.9157272458956128E-010   207.95303129553531       -39.905642880145535        168.04738841538978        133.39202116587032        2485624.8462689803     
   1.9372522711303951E-010   202.83177342686631       -35.624998612289367        167.20677481457693        130.10697677984965        2462045.9202916799     
   1.9587772963651773E-010   247.29958317196719       -37.606088526380063        209.69349464558712        158.63097078832621        2885129.2052250151     
   1.9803023215999595E-010   223.52877752656281       -35.015283460588641        188.51349406597416        143.38312472410948        2645226.6245155749     
   2.0018273468347415E-010   205.30290977815073       -34.727451426011363        170.57545835213935        131.69209371909650        2446840.3103793967     
   2.0233523720695238E-010   231.20698851879993       -39.074114202295704        192.13287431650423        148.30833344461587        2684494.3709961814     
   2.0448773973043060E-010   234.12086789866947       -40.155651328315550        193.96521657035393        150.17744906891258        2723348.0986402179     
   2.0664024225390882E-010   212.62591807459165       -33.650452765830181        178.97546530876147        136.38945673223023        2555583.8700956460     
   2.0879274477738702E-010   236.88064435405175       -39.141663631166487        197.73898072288529        151.94771496528341        2812394.0355139049     
