  0.99900004744995385        15615.645353305632        2684.1846198798021        18299.829973185435        13.293749264256167     
   1.9990000949474052        16438.537573665355        1860.0937662286906        18298.631339894047        13.465525094023972     
   2.9990001424448565        16600.265093135808        1697.3872011468104        18297.652294282620        13.498523121611179     
   3.9990001899423078        16023.127179658421        2272.2656080928105        18295.392787751232        13.379636631077348     
   4.9990002374397591        15971.317963905383        2323.4175203742993        18294.735484279681        13.368808055435608     
   5.9990002849372104        15499.525030323462        2792.0563570501231        18291.581387373586        13.268966461237163     
   6.9990003324346617        15659.883486636598        2637.6699448588201        18297.553431495417        13.303154365850425     
   7.9990003799321130        15821.319800892215        2479.3867669153092        18300.706567807523        13.337307867993358     
   8.9990004274295643        16497.454706366279        1794.7331461739743        18292.187852540254        13.477574311616557     
   9.9990004749270156        15952.755298675907        2345.7298227411152        18298.485121417023        13.364921886778474     
   10.999000522424467        16431.433577808602        1867.7236301439048        18299.157207952507        13.464070059774722     
   11.999000569921918        15683.958164415601        2620.7039926670332        18304.662157082632        13.308264312607834     
   12.999000617419370        15912.124876436246        2382.7355865308100        18294.860462967055        13.356403893811612     
   13.999000664916821        16332.867336695988        1967.1949699251466        18300.062306621134        13.443832955035026     
   14.999000712414272        16205.292764179003        2090.9111861447414        18296.203950323743        13.417503562292714     
   15.999000759911723        16212.584689330875        2087.7427437304714        18300.327433061346        13.419012682308109     
   16.999000807409175        15279.503317472694        3020.4096547175754        18299.912972190268        13.221624175629202     
   17.999000854906626        16127.048408777526        2172.4287576439856        18299.477166421511        13.401278151047535     
   18.999000902404077        16553.958280988561        1741.1404927061621        18295.098773694725        13.489099649933566     
   19.999000949901529        16261.555185689296        2031.2401361451221        18292.795321834419        13.429134336223932     
   20.999000997398980        16432.036097849748        1868.1571952463350        18300.193293096083        13.464193485714079     
   21.999001044896431        16692.022329729749        1600.5177698156781        18292.540099545426        13.517137705186702     
   22.999001092393883        16093.305952006745        2205.3507495396275        18298.656701546373        13.394262805389630     
   23.999001139891334        15571.198986342224        2727.1603602984587        18298.359346640682        13.284279745895530     
   24.999001187388785        15839.663175400867        2460.9763000988892        18300.639475499756        13.341172035760165     
   25.999001234886236        16039.270606878157        2258.6423847034366        18297.912991581594        13.383005380980533     
   26.999001282383688        15622.815242654397        2672.7961716673149        18295.611414321713        13.295274950549707     
   27.999001329881139        15753.916503868842        2544.5671288093044        18298.483632678148        13.323079941241637     
   28.999001377378590        15948.047568309134        2349.2913466276168        18297.338914936750        13.363935765392913     
   29.999001424876042        16113.088641204398        2184.8865038606364        18297.975145065036        13.398377132201578     
   30.999001472373493        15797.103496920563        2496.5289571316048        18293.632454052167        13.332201374740185     
   31.999001519870944        16812.645229555583        1483.8566165796349        18296.501846135219        13.541491801304812     
   32.999001567368396        16135.403395423988        2153.2254849950527        18288.628880419041        13.403013523680269     
   33.999001614865847        16224.076342373470        2072.5517725882687        18296.628114961739        13.421389935366017     
   34.999001662363298        16109.744399879457        2191.0789184385831        18300.823318318042        13.397681876076296     
   35.999001709860750        16062.566186699405        2238.0476837313613        18300.613870430767        13.387862135655956     
   36.999001757358201        16095.209396839271        2202.1324091982760        18297.341806037548        13.394658841320307     
   37.999001804855652        15256.043197962963        3041.9017113107980        18297.944909273760        13.216546136914170     
   38.999001852353103        15450.596203521854        2842.2673072147008        18292.863510736555        13.258482189266005     
   39.999001899850555        15770.283801598807        2527.6656525792500        18297.949454178059        13.326539047903367     
   40.999001947348006        15493.786265402978        2800.6767281998737        18294.462993602850        13.267738067881290     
   41.999001994845457        15842.912590728112        2457.2353619451796        18300.147952673291        13.341856199208941     
   42.999002042342909        16388.269874794849        1906.3568759942398        18294.626750789088        13.455219150788267     
   43.999002089840360        16027.339111898595        2271.6999571491428        18299.039069047736        13.380515806659284     
   44.999002137337811        16488.323340896175        1810.3268084702811        18298.650149366455        13.475708960087523     
   45.999002184835263        15387.637463512356        2904.4786094535461        18292.116072965902        13.244954945784960     
   46.999002232332714        15960.556338433724        2337.7934846778639        18298.349823111588        13.366555478772773     
   47.999002279830165        16065.651799547762        2235.3796842233023        18301.031483771065        13.388505040149317     
   48.999002327327617        16190.466666608343        2109.0947227357738        18299.561389344119        13.414433616166699     
   49.999002374825068        16572.032238360687        1728.6189131978747        18300.651151558563        13.492780063571645     
   50.999002422322519        16083.221692600231        2213.9135605747915        18297.135253175024        13.392164060550190     
   51.999002469819970        16169.038626646477        2129.4929568780981        18298.531583524575        13.409992919705804     
   52.999002517317422        15764.451635948803        2545.8814800658565        18310.333116014659        13.325306771976482     
   53.999002564814873        16028.577384311580        2274.6452331743744        18303.222617485953        13.380774243874960     
   54.999002612312324        15960.580636302833        2341.3944072843788        18301.975043587212        13.366560565979997     
   55.999002659809776        16568.728541418550        1730.2467116603373        18298.975253078886        13.492107554183765     
   56.999002707307227        16367.782412223884        1927.6707579673903        18295.453170191275        13.451011985758932     
   57.999002754804678        16228.277951252099        2075.3694316349433        18303.647382887044        13.422258797702028     
   58.999002802302130        15963.572678535535        2336.5247396608079        18300.097418196343        13.367186960837437     
   59.999002849799581        16194.458362793619        2105.0352671435389        18299.493629937158        13.415260358759920     
   60.999002897297032        16443.554654347648        1855.4608840351216        18299.015538382770        13.466552404009263     
   61.999002944794483        15829.505913107756        2468.2595551958884        18297.765468303645        13.339032748130151     
   62.999002992291935        16451.562964920253        1846.1477350540799        18297.710699974334        13.468191718714108     
   63.999003039789386        14987.895034654628        3315.2854594404757        18303.180494095104        13.158084153907629     
